Place_ID X Date,target
WPWVL07 X 2020-03-31,48.41
WPWVL07 X 2020-04-01,53.45
WPWVL07 X 2020-04-02,36.15
WPWVL07 X 2020-04-03,38.89
WPWVL07 X 2020-04-04,51.05
WRZ2ZFG X 2020-01-02,43.45
WRZ2ZFG X 2020-01-03,68.22
WRZ2ZFG X 2020-01-04,76.98
WRZ2ZFG X 2020-01-05,52.35
WRZ2ZFG X 2020-01-06,25.68
WRZ2ZFG X 2020-01-07,43.35
WRZ2ZFG X 2020-01-08,48.77
WRZ2ZFG X 2020-01-09,50.82
WRZ2ZFG X 2020-01-10,35.92
WRZ2ZFG X 2020-01-11,43.98
WRZ2ZFG X 2020-01-12,63.38
WRZ2ZFG X 2020-01-13,74.31
WRZ2ZFG X 2020-01-14,67.16
WRZ2ZFG X 2020-01-15,45.17
WRZ2ZFG X 2020-01-16,48.12
WRZ2ZFG X 2020-01-17,44.51
WRZ2ZFG X 2020-01-18,46.13
WRZ2ZFG X 2020-01-19,53.79
WRZ2ZFG X 2020-01-20,55.66
WRZ2ZFG X 2020-01-21,30.1
WRZ2ZFG X 2020-01-22,32.76
WRZ2ZFG X 2020-01-23,41.95
WRZ2ZFG X 2020-01-24,43.82
WRZ2ZFG X 2020-01-25,60.33
WRZ2ZFG X 2020-01-26,60.81
WRZ2ZFG X 2020-01-27,47.98
WRZ2ZFG X 2020-01-28,66.72
WRZ2ZFG X 2020-01-29,57.0
WRZ2ZFG X 2020-01-30,52.53
WRZ2ZFG X 2020-01-31,67.25
WRZ2ZFG X 2020-02-01,34.86
WRZ2ZFG X 2020-02-02,27.2
WRZ2ZFG X 2020-02-03,32.46
WRZ2ZFG X 2020-02-04,44.7
WRZ2ZFG X 2020-02-05,45.83
WRZ2ZFG X 2020-02-06,46.01
WRZ2ZFG X 2020-02-07,51.64
WRZ2ZFG X 2020-02-08,44.18
WRZ2ZFG X 2020-02-09,30.85
WRZ2ZFG X 2020-02-10,51.99
WRZ2ZFG X 2020-02-11,36.04
WRZ2ZFG X 2020-02-12,42.26
WRZ2ZFG X 2020-02-13,57.6
WRZ2ZFG X 2020-02-14,81.13
WRZ2ZFG X 2020-02-15,93.17
WRZ2ZFG X 2020-02-16,48.82
WRZ2ZFG X 2020-02-17,30.29
WRZ2ZFG X 2020-02-18,45.71
WRZ2ZFG X 2020-02-19,53.54
WRZ2ZFG X 2020-02-20,77.63
WRZ2ZFG X 2020-02-21,71.96
WRZ2ZFG X 2020-02-22,49.7
WRZ2ZFG X 2020-02-23,58.76
WRZ2ZFG X 2020-02-24,27.41
WRZ2ZFG X 2020-02-25,54.78
WRZ2ZFG X 2020-02-26,71.0
WRZ2ZFG X 2020-02-27,60.91
WRZ2ZFG X 2020-02-28,69.43
WRZ2ZFG X 2020-02-29,57.39
WRZ2ZFG X 2020-03-01,54.87
WRZ2ZFG X 2020-03-02,76.21
WRZ2ZFG X 2020-03-03,76.82
WRZ2ZFG X 2020-03-04,62.45
WRZ2ZFG X 2020-03-05,55.6
WRZ2ZFG X 2020-03-06,57.72
WRZ2ZFG X 2020-03-07,61.36
WRZ2ZFG X 2020-03-08,47.62
WRZ2ZFG X 2020-03-09,44.37
WRZ2ZFG X 2020-03-10,40.71
WRZ2ZFG X 2020-03-11,39.87
WRZ2ZFG X 2020-03-12,45.19
WRZ2ZFG X 2020-03-13,62.53
WRZ2ZFG X 2020-03-14,31.3
WRZ2ZFG X 2020-03-15,33.59
WRZ2ZFG X 2020-03-16,32.57
WRZ2ZFG X 2020-03-17,58.6
WRZ2ZFG X 2020-03-18,56.2
WRZ2ZFG X 2020-03-19,61.13
WRZ2ZFG X 2020-03-20,68.3
WRZ2ZFG X 2020-03-21,51.66
WRZ2ZFG X 2020-03-22,47.41
WRZ2ZFG X 2020-03-23,49.36
WRZ2ZFG X 2020-03-24,51.66
WRZ2ZFG X 2020-03-25,62.0
WRZ2ZFG X 2020-03-26,38.1
WRZ2ZFG X 2020-03-27,45.18
WRZ2ZFG X 2020-03-28,59.83
WRZ2ZFG X 2020-03-29,56.91
WRZ2ZFG X 2020-03-30,44.57
WRZ2ZFG X 2020-03-31,53.91
WRZ2ZFG X 2020-04-01,55.27
WRZ2ZFG X 2020-04-02,82.79
WRZ2ZFG X 2020-04-03,50.71
WRZ2ZFG X 2020-04-04,77.55
WTO5E7Y X 2020-01-02,47.59
WTO5E7Y X 2020-01-03,32.04
WTO5E7Y X 2020-01-04,42.8
WTO5E7Y X 2020-01-05,46.82
WTO5E7Y X 2020-01-06,51.25
WTO5E7Y X 2020-01-07,30.93
WTO5E7Y X 2020-01-08,27.72
WTO5E7Y X 2020-01-09,45.98
WTO5E7Y X 2020-01-10,77.48
WTO5E7Y X 2020-01-11,63.36
WTO5E7Y X 2020-01-12,85.37
WTO5E7Y X 2020-01-13,53.77
WTO5E7Y X 2020-01-14,83.08
WTO5E7Y X 2020-01-15,74.62
WTO5E7Y X 2020-01-16,65.17
WTO5E7Y X 2020-01-17,40.83
WTO5E7Y X 2020-01-18,59.3
WTO5E7Y X 2020-01-19,29.1
WTO5E7Y X 2020-01-20,39.03
WTO5E7Y X 2020-01-21,40.68
WTO5E7Y X 2020-01-22,42.58
WTO5E7Y X 2020-01-23,38.26
WTO5E7Y X 2020-01-24,40.53
WTO5E7Y X 2020-01-25,51.36
WTO5E7Y X 2020-01-26,84.5
WTO5E7Y X 2020-01-27,64.57
WTO5E7Y X 2020-01-28,54.81
WTO5E7Y X 2020-01-29,49.09
WTO5E7Y X 2020-01-30,56.27
WTO5E7Y X 2020-01-31,38.94
WTO5E7Y X 2020-02-01,53.6
WTO5E7Y X 2020-02-02,45.05
WTO5E7Y X 2020-02-03,81.02
WTO5E7Y X 2020-02-04,55.5
WTO5E7Y X 2020-02-05,88.11
WTO5E7Y X 2020-02-06,72.86
WTO5E7Y X 2020-02-07,45.75
WTO5E7Y X 2020-02-08,38.87
WTO5E7Y X 2020-02-09,46.27
WTO5E7Y X 2020-02-10,55.29
WTO5E7Y X 2020-02-11,65.13
WTO5E7Y X 2020-02-12,52.04
WTO5E7Y X 2020-02-13,65.96
WTO5E7Y X 2020-02-14,44.11
WTO5E7Y X 2020-02-15,57.44
WTO5E7Y X 2020-02-16,55.02
WTO5E7Y X 2020-02-17,72.65
WTO5E7Y X 2020-02-18,54.84
WTO5E7Y X 2020-02-19,40.54
WTO5E7Y X 2020-02-20,30.74
WTO5E7Y X 2020-02-21,53.93
WTO5E7Y X 2020-02-22,52.81
WTO5E7Y X 2020-02-23,66.92
WTO5E7Y X 2020-02-24,65.21
WTO5E7Y X 2020-02-25,46.21
WTO5E7Y X 2020-02-26,57.19
WTO5E7Y X 2020-02-27,81.66
WTO5E7Y X 2020-02-28,52.44
WTO5E7Y X 2020-02-29,44.29
WTO5E7Y X 2020-03-01,55.02
WTO5E7Y X 2020-03-02,48.59
WTO5E7Y X 2020-03-03,61.62
WTO5E7Y X 2020-03-04,77.98
WTO5E7Y X 2020-03-05,37.5
WTO5E7Y X 2020-03-06,69.11
WTO5E7Y X 2020-03-07,36.44
WTO5E7Y X 2020-03-08,68.77
WTO5E7Y X 2020-03-09,56.98
WTO5E7Y X 2020-03-10,47.42
WTO5E7Y X 2020-03-11,51.47
WTO5E7Y X 2020-03-12,67.77
WTO5E7Y X 2020-03-13,46.52
WTO5E7Y X 2020-03-14,30.05
WTO5E7Y X 2020-03-15,72.09
WTO5E7Y X 2020-03-16,49.99
WTO5E7Y X 2020-03-17,41.89
WTO5E7Y X 2020-03-18,45.85
WTO5E7Y X 2020-03-19,47.92
WTO5E7Y X 2020-03-20,66.39
WTO5E7Y X 2020-03-21,35.69
WTO5E7Y X 2020-03-22,49.13
WTO5E7Y X 2020-03-23,44.83
WTO5E7Y X 2020-03-24,57.0
WTO5E7Y X 2020-03-25,60.29
WTO5E7Y X 2020-03-26,47.03
WTO5E7Y X 2020-03-27,34.35
WTO5E7Y X 2020-03-28,36.84
WTO5E7Y X 2020-03-29,38.2
WTO5E7Y X 2020-03-30,39.63
WTO5E7Y X 2020-03-31,45.47
WTO5E7Y X 2020-04-01,38.65
WTO5E7Y X 2020-04-02,42.42
WTO5E7Y X 2020-04-03,55.31
WTO5E7Y X 2020-04-04,38.28
XAW49QB X 2020-01-02,59.29
XAW49QB X 2020-01-03,98.75
XAW49QB X 2020-01-04,49.77
XAW49QB X 2020-01-05,37.28
XAW49QB X 2020-01-06,64.67
XAW49QB X 2020-01-07,77.95
XAW49QB X 2020-01-08,70.34
XAW49QB X 2020-01-09,66.99
XAW49QB X 2020-01-10,85.12
XAW49QB X 2020-01-11,50.52
XAW49QB X 2020-01-12,93.65
XAW49QB X 2020-01-13,94.2
XAW49QB X 2020-01-14,76.83
XAW49QB X 2020-01-15,66.54
XAW49QB X 2020-01-16,77.13
XAW49QB X 2020-01-17,91.64
XAW49QB X 2020-01-18,58.91
XAW49QB X 2020-01-19,53.7
XAW49QB X 2020-01-20,62.95
XAW49QB X 2020-01-21,64.35
XAW49QB X 2020-01-22,65.63
XAW49QB X 2020-01-23,69.82
XAW49QB X 2020-01-24,68.58
XAW49QB X 2020-01-25,94.49
XAW49QB X 2020-01-26,71.72
XAW49QB X 2020-01-27,66.55
XAW49QB X 2020-01-28,70.7
XAW49QB X 2020-01-29,47.48
XAW49QB X 2020-01-30,54.26
XAW49QB X 2020-01-31,51.08
XAW49QB X 2020-02-01,46.15
XAW49QB X 2020-02-02,49.32
XAW49QB X 2020-02-03,30.5
XAW49QB X 2020-02-04,40.94
XAW49QB X 2020-02-05,39.98
XAW49QB X 2020-02-06,51.97
XAW49QB X 2020-02-07,68.47
XAW49QB X 2020-02-08,67.92
XAW49QB X 2020-02-09,65.38
XAW49QB X 2020-02-10,63.75
XAW49QB X 2020-02-11,55.0
XAW49QB X 2020-02-12,43.13
XAW49QB X 2020-02-13,48.83
XAW49QB X 2020-02-14,61.15
XAW49QB X 2020-02-15,65.06
XAW49QB X 2020-02-16,56.49
XAW49QB X 2020-02-17,64.38
XAW49QB X 2020-02-18,44.83
XAW49QB X 2020-02-19,54.64
XAW49QB X 2020-02-20,45.87
XAW49QB X 2020-02-21,50.96
XAW49QB X 2020-02-22,58.65
XAW49QB X 2020-02-23,38.4
XAW49QB X 2020-02-24,39.43
XAW49QB X 2020-02-25,65.2
XAW49QB X 2020-02-26,39.39
XAW49QB X 2020-02-27,46.85
XAW49QB X 2020-02-28,46.26
XAW49QB X 2020-02-29,59.6
XAW49QB X 2020-03-01,48.26
XAW49QB X 2020-03-02,50.74
XAW49QB X 2020-03-03,59.5
XAW49QB X 2020-03-04,42.1
XAW49QB X 2020-03-05,52.31
XAW49QB X 2020-03-06,65.05
XAW49QB X 2020-03-07,49.06
XAW49QB X 2020-03-08,47.35
XAW49QB X 2020-03-09,58.37
XAW49QB X 2020-03-10,44.28
XAW49QB X 2020-03-11,43.76
XAW49QB X 2020-03-12,51.27
XAW49QB X 2020-03-13,42.26
XAW49QB X 2020-03-14,56.85
XAW49QB X 2020-03-15,51.62
XAW49QB X 2020-03-16,54.13
XAW49QB X 2020-03-17,57.66
XAW49QB X 2020-03-18,73.47
XAW49QB X 2020-03-19,63.73
XAW49QB X 2020-03-20,74.53
XAW49QB X 2020-03-21,61.06
XAW49QB X 2020-03-22,54.39
XAW49QB X 2020-03-23,60.76
XAW49QB X 2020-03-24,68.75
XAW49QB X 2020-03-25,68.66
XAW49QB X 2020-03-26,54.11
XAW49QB X 2020-03-27,64.98
XAW49QB X 2020-03-28,65.7
XAW49QB X 2020-03-29,54.37
XAW49QB X 2020-03-30,45.13
XAW49QB X 2020-03-31,58.24
XAW49QB X 2020-04-01,50.38
XAW49QB X 2020-04-02,44.59
XAW49QB X 2020-04-03,51.16
XAW49QB X 2020-04-04,53.71
XHQS1Q9 X 2020-01-02,79.46
XHQS1Q9 X 2020-01-03,65.41
XHQS1Q9 X 2020-01-04,52.7
XHQS1Q9 X 2020-01-05,44.56
XHQS1Q9 X 2020-01-06,36.4
XHQS1Q9 X 2020-01-07,72.61
XHQS1Q9 X 2020-01-08,80.62
XHQS1Q9 X 2020-01-09,73.43
XHQS1Q9 X 2020-01-10,53.28
XHQS1Q9 X 2020-01-11,71.42
XHQS1Q9 X 2020-01-12,70.25
XHQS1Q9 X 2020-01-13,50.06
XHQS1Q9 X 2020-01-14,63.67
XHQS1Q9 X 2020-01-15,68.93
XHQS1Q9 X 2020-01-16,72.3
XHQS1Q9 X 2020-01-17,65.6
XHQS1Q9 X 2020-01-18,62.82
XHQS1Q9 X 2020-01-19,63.06
XHQS1Q9 X 2020-01-20,67.16
XHQS1Q9 X 2020-01-21,54.33
XHQS1Q9 X 2020-01-22,52.45
XHQS1Q9 X 2020-01-23,105.86
XHQS1Q9 X 2020-01-24,78.36
XHQS1Q9 X 2020-01-25,53.16
XHQS1Q9 X 2020-01-26,47.42
XHQS1Q9 X 2020-01-27,53.8
XHQS1Q9 X 2020-01-28,70.73
XHQS1Q9 X 2020-01-29,52.39
XHQS1Q9 X 2020-01-30,57.6
XHQS1Q9 X 2020-01-31,60.38
XHQS1Q9 X 2020-02-01,55.34
XHQS1Q9 X 2020-02-02,43.31
XHQS1Q9 X 2020-02-03,39.88
XHQS1Q9 X 2020-02-04,75.29
XHQS1Q9 X 2020-02-05,24.1
XHQS1Q9 X 2020-02-06,38.29
XHQS1Q9 X 2020-02-07,64.4
XHQS1Q9 X 2020-02-08,54.93
XHQS1Q9 X 2020-02-09,51.57
XHQS1Q9 X 2020-02-10,55.2
XHQS1Q9 X 2020-02-11,37.51
XHQS1Q9 X 2020-02-12,42.93
XHQS1Q9 X 2020-02-13,35.82
XHQS1Q9 X 2020-02-14,60.44
XHQS1Q9 X 2020-02-15,57.71
XHQS1Q9 X 2020-02-16,50.19
XHQS1Q9 X 2020-02-17,52.57
XHQS1Q9 X 2020-02-18,48.21
XHQS1Q9 X 2020-02-19,40.15
XHQS1Q9 X 2020-02-20,48.42
XHQS1Q9 X 2020-02-21,71.02
XHQS1Q9 X 2020-02-22,53.26
XHQS1Q9 X 2020-02-23,40.95
XHQS1Q9 X 2020-02-24,33.04
XHQS1Q9 X 2020-02-25,38.58
XHQS1Q9 X 2020-02-26,55.45
XHQS1Q9 X 2020-02-27,60.6
XHQS1Q9 X 2020-02-28,62.15
XHQS1Q9 X 2020-02-29,67.08
XHQS1Q9 X 2020-03-01,61.89
XHQS1Q9 X 2020-03-02,46.74
XHQS1Q9 X 2020-03-03,52.32
XHQS1Q9 X 2020-03-04,41.09
XHQS1Q9 X 2020-03-05,43.02
XHQS1Q9 X 2020-03-06,53.54
XHQS1Q9 X 2020-03-07,52.39
XHQS1Q9 X 2020-03-08,52.44
XHQS1Q9 X 2020-03-09,47.85
XHQS1Q9 X 2020-03-10,57.98
XHQS1Q9 X 2020-03-11,46.37
XHQS1Q9 X 2020-03-12,44.68
XHQS1Q9 X 2020-03-13,45.08
XHQS1Q9 X 2020-03-14,45.93
XHQS1Q9 X 2020-03-15,21.23
XHQS1Q9 X 2020-03-16,70.11
XHQS1Q9 X 2020-03-17,68.76
XHQS1Q9 X 2020-03-18,70.91
XHQS1Q9 X 2020-03-19,70.63
XHQS1Q9 X 2020-03-20,67.24
XHQS1Q9 X 2020-03-21,44.87
XHQS1Q9 X 2020-03-22,29.92
XHQS1Q9 X 2020-03-23,36.52
XHQS1Q9 X 2020-03-24,52.52
XHQS1Q9 X 2020-03-25,43.93
XHQS1Q9 X 2020-03-26,32.34
XHQS1Q9 X 2020-03-27,69.25
XHQS1Q9 X 2020-03-28,56.98
XHQS1Q9 X 2020-03-29,52.53
XHQS1Q9 X 2020-03-30,45.9
XHQS1Q9 X 2020-03-31,48.88
XHQS1Q9 X 2020-04-01,55.22
XHQS1Q9 X 2020-04-02,50.64
XHQS1Q9 X 2020-04-03,41.55
XHQS1Q9 X 2020-04-04,37.21
XJEXV7V X 2020-01-02,59.17
XJEXV7V X 2020-01-03,44.07
XJEXV7V X 2020-01-04,43.43
XJEXV7V X 2020-01-05,44.86
XJEXV7V X 2020-01-06,33.19
XJEXV7V X 2020-01-07,32.01
XJEXV7V X 2020-01-08,25.82
XJEXV7V X 2020-01-09,30.69
XJEXV7V X 2020-01-10,33.08
XJEXV7V X 2020-01-11,29.27
XJEXV7V X 2020-01-12,34.32
XJEXV7V X 2020-01-13,42.27
XJEXV7V X 2020-01-14,40.59
XJEXV7V X 2020-01-15,63.96
XJEXV7V X 2020-01-16,85.91
XJEXV7V X 2020-01-17,44.05
XJEXV7V X 2020-01-18,32.91
XJEXV7V X 2020-01-19,30.42
XJEXV7V X 2020-01-20,39.8
XJEXV7V X 2020-01-21,41.98
XJEXV7V X 2020-01-22,44.4
XJEXV7V X 2020-01-23,47.07
XJEXV7V X 2020-01-24,38.72
XJEXV7V X 2020-01-25,37.64
XJEXV7V X 2020-01-26,26.7
XJEXV7V X 2020-01-27,41.96
XJEXV7V X 2020-01-28,24.82
XJEXV7V X 2020-01-29,35.15
XJEXV7V X 2020-01-30,31.18
XJEXV7V X 2020-01-31,34.17
XJEXV7V X 2020-02-01,43.5
XJEXV7V X 2020-02-02,38.66
XJEXV7V X 2020-02-03,29.72
XJEXV7V X 2020-02-04,40.87
XJEXV7V X 2020-02-05,43.27
XJEXV7V X 2020-02-06,43.63
XJEXV7V X 2020-02-07,40.26
XJEXV7V X 2020-02-08,44.84
XJEXV7V X 2020-02-09,35.78
XJEXV7V X 2020-02-10,26.66
XJEXV7V X 2020-02-11,40.77
XJEXV7V X 2020-02-12,29.84
XJEXV7V X 2020-02-13,34.96
XJEXV7V X 2020-02-14,39.62
XJEXV7V X 2020-02-15,28.31
XJEXV7V X 2020-02-16,37.25
XJEXV7V X 2020-02-17,51.58
XJEXV7V X 2020-02-18,33.11
XJEXV7V X 2020-02-19,35.54
XJEXV7V X 2020-02-20,34.8
XJEXV7V X 2020-02-21,35.99
XJEXV7V X 2020-02-22,42.95
XJEXV7V X 2020-02-23,41.26
XJEXV7V X 2020-02-24,45.81
XJEXV7V X 2020-02-25,40.13
XJEXV7V X 2020-02-26,43.17
XJEXV7V X 2020-02-27,30.74
XJEXV7V X 2020-02-28,24.41
XJEXV7V X 2020-02-29,33.89
XJEXV7V X 2020-03-01,47.59
XJEXV7V X 2020-03-02,40.72
XJEXV7V X 2020-03-03,41.27
XJEXV7V X 2020-03-04,51.08
XJEXV7V X 2020-03-05,29.69
XJEXV7V X 2020-03-06,39.44
XJEXV7V X 2020-03-07,34.48
XJEXV7V X 2020-03-08,38.7
XJEXV7V X 2020-03-09,38.05
XJEXV7V X 2020-03-10,27.48
XJEXV7V X 2020-03-11,41.1
XJEXV7V X 2020-03-12,38.47
XJEXV7V X 2020-03-13,31.65
XJEXV7V X 2020-03-14,36.01
XJEXV7V X 2020-03-15,29.78
XJEXV7V X 2020-03-16,38.9
XJEXV7V X 2020-03-17,42.66
XJEXV7V X 2020-03-18,48.36
XJEXV7V X 2020-03-19,38.9
XJEXV7V X 2020-03-20,57.4
XJEXV7V X 2020-03-21,45.4
XJEXV7V X 2020-03-22,27.83
XJEXV7V X 2020-03-23,32.04
XJEXV7V X 2020-03-24,30.65
XJEXV7V X 2020-03-25,37.36
XJEXV7V X 2020-03-26,37.37
XJEXV7V X 2020-03-27,52.59
XJEXV7V X 2020-03-28,37.27
XJEXV7V X 2020-03-29,42.97
XJEXV7V X 2020-03-30,41.52
XJEXV7V X 2020-03-31,47.02
XJEXV7V X 2020-04-01,46.83
XJEXV7V X 2020-04-02,54.76
XJEXV7V X 2020-04-03,59.18
XJEXV7V X 2020-04-04,52.06
XK6U4CD X 2020-01-02,52.15
XK6U4CD X 2020-01-03,38.94
XK6U4CD X 2020-01-04,36.84
XK6U4CD X 2020-01-05,80.01
XK6U4CD X 2020-01-06,25.56
XK6U4CD X 2020-01-07,22.04
XK6U4CD X 2020-01-08,36.64
XK6U4CD X 2020-01-09,14.12
XK6U4CD X 2020-01-10,57.05
XK6U4CD X 2020-01-11,59.26
XK6U4CD X 2020-01-12,14.26
XK6U4CD X 2020-01-13,51.0
XK6U4CD X 2020-01-14,63.38
XK6U4CD X 2020-01-15,47.82
XK6U4CD X 2020-01-16,68.58
XK6U4CD X 2020-01-17,104.94
XK6U4CD X 2020-01-18,44.16
XK6U4CD X 2020-01-19,38.53
XK6U4CD X 2020-01-20,57.26
XK6U4CD X 2020-01-21,43.02
XK6U4CD X 2020-01-22,27.28
XK6U4CD X 2020-01-23,29.22
XK6U4CD X 2020-01-24,55.67
XK6U4CD X 2020-01-25,19.23
XK6U4CD X 2020-01-26,14.9
XK6U4CD X 2020-01-27,15.98
XK6U4CD X 2020-01-28,11.7
XK6U4CD X 2020-01-29,44.43
XK6U4CD X 2020-01-30,60.19
XK6U4CD X 2020-01-31,51.31
XK6U4CD X 2020-02-01,60.53
XK6U4CD X 2020-02-02,53.84
XK6U4CD X 2020-02-03,55.75
XK6U4CD X 2020-02-04,45.76
XK6U4CD X 2020-02-05,32.87
XK6U4CD X 2020-02-06,40.65
XK6U4CD X 2020-02-07,48.56
XK6U4CD X 2020-02-08,60.32
XK6U4CD X 2020-02-09,28.83
XK6U4CD X 2020-02-10,80.35
XK6U4CD X 2020-02-11,80.26
XK6U4CD X 2020-02-12,27.08
XK6U4CD X 2020-02-13,55.03
XK6U4CD X 2020-02-14,53.55
XK6U4CD X 2020-02-15,42.23
XK6U4CD X 2020-02-16,46.36
XK6U4CD X 2020-02-17,30.59
XK6U4CD X 2020-02-18,21.0
XK6U4CD X 2020-02-19,40.39
XK6U4CD X 2020-02-20,73.14
XK6U4CD X 2020-02-21,56.1
XK6U4CD X 2020-02-22,64.54
XK6U4CD X 2020-02-23,14.35
XK6U4CD X 2020-02-24,68.04
XK6U4CD X 2020-02-25,50.12
XK6U4CD X 2020-02-26,58.85
XK6U4CD X 2020-02-27,46.42
XK6U4CD X 2020-02-28,34.42
XK6U4CD X 2020-02-29,31.68
XK6U4CD X 2020-03-01,56.82
XK6U4CD X 2020-03-02,50.72
XK6U4CD X 2020-03-03,59.31
XK6U4CD X 2020-03-04,61.18
XK6U4CD X 2020-03-05,33.75
XK6U4CD X 2020-03-06,44.9
XK6U4CD X 2020-03-07,80.19
XK6U4CD X 2020-03-08,47.72
XK6U4CD X 2020-03-09,39.73
XK6U4CD X 2020-03-10,21.02
XK6U4CD X 2020-03-11,47.07
XK6U4CD X 2020-03-12,55.62
XK6U4CD X 2020-03-13,55.64
XK6U4CD X 2020-03-14,28.06
XK6U4CD X 2020-03-15,66.83
XK6U4CD X 2020-03-16,41.56
XK6U4CD X 2020-03-17,67.38
XK6U4CD X 2020-03-18,51.88
XK6U4CD X 2020-03-19,71.15
XK6U4CD X 2020-03-20,49.76
XK6U4CD X 2020-03-21,79.79
XK6U4CD X 2020-03-22,54.8
XK6U4CD X 2020-03-23,58.92
XK6U4CD X 2020-03-24,73.36
XK6U4CD X 2020-03-25,79.59
XK6U4CD X 2020-03-26,42.27
XK6U4CD X 2020-03-27,64.54
XK6U4CD X 2020-03-28,18.3
XK6U4CD X 2020-03-29,38.61
XK6U4CD X 2020-03-30,42.5
XK6U4CD X 2020-03-31,50.86
XK6U4CD X 2020-04-01,60.0
XK6U4CD X 2020-04-02,41.15
XK6U4CD X 2020-04-03,38.06
XK6U4CD X 2020-04-04,46.66
XNRDN2C X 2020-01-02,59.27
XNRDN2C X 2020-01-03,49.88
XNRDN2C X 2020-01-04,42.07
XNRDN2C X 2020-01-05,43.6
XNRDN2C X 2020-01-06,40.35
XNRDN2C X 2020-01-07,56.31
XNRDN2C X 2020-01-08,54.01
XNRDN2C X 2020-01-09,50.18
XNRDN2C X 2020-01-10,50.37
XNRDN2C X 2020-01-11,60.31
XNRDN2C X 2020-01-12,15.08
XNRDN2C X 2020-01-13,30.97
XNRDN2C X 2020-01-14,54.68
XNRDN2C X 2020-01-15,54.38
XNRDN2C X 2020-01-16,69.15
XNRDN2C X 2020-01-17,21.7
XNRDN2C X 2020-01-18,32.66
XNRDN2C X 2020-01-19,55.13
XNRDN2C X 2020-01-20,42.86
XNRDN2C X 2020-01-21,93.78
XNRDN2C X 2020-01-22,84.25
XNRDN2C X 2020-01-23,86.83
XNRDN2C X 2020-01-24,94.41
XNRDN2C X 2020-01-25,54.2
XNRDN2C X 2020-01-26,47.0
XNRDN2C X 2020-01-27,58.51
XNRDN2C X 2020-01-28,46.66
XNRDN2C X 2020-01-29,46.61
XNRDN2C X 2020-01-30,76.36
XNRDN2C X 2020-01-31,53.5
XNRDN2C X 2020-02-01,78.38
XNRDN2C X 2020-02-02,45.67
XNRDN2C X 2020-02-03,53.82
XNRDN2C X 2020-02-04,47.98
XNRDN2C X 2020-02-05,47.28
XNRDN2C X 2020-02-06,52.43
XNRDN2C X 2020-02-07,33.37
XNRDN2C X 2020-02-08,42.86
XNRDN2C X 2020-02-09,61.95
XNRDN2C X 2020-02-10,57.46
XNRDN2C X 2020-02-11,35.49
XNRDN2C X 2020-02-12,37.52
XNRDN2C X 2020-02-13,43.47
XNRDN2C X 2020-02-14,90.49
XNRDN2C X 2020-02-15,31.34
XNRDN2C X 2020-02-16,64.62
XNRDN2C X 2020-02-17,47.31
XNRDN2C X 2020-02-18,47.99
XNRDN2C X 2020-02-19,36.78
XNRDN2C X 2020-02-20,48.52
XNRDN2C X 2020-02-21,38.22
XNRDN2C X 2020-02-22,50.48
XNRDN2C X 2020-02-23,50.72
XNRDN2C X 2020-02-24,62.44
XNRDN2C X 2020-02-25,73.1
XNRDN2C X 2020-02-26,55.31
XNRDN2C X 2020-02-27,47.7
XNRDN2C X 2020-02-28,41.35
XNRDN2C X 2020-02-29,51.93
XNRDN2C X 2020-03-01,30.47
XNRDN2C X 2020-03-02,55.68
XNRDN2C X 2020-03-03,50.43
XNRDN2C X 2020-03-04,53.04
XNRDN2C X 2020-03-05,49.52
XNRDN2C X 2020-03-06,57.97
XNRDN2C X 2020-03-07,30.38
XNRDN2C X 2020-03-08,31.58
XNRDN2C X 2020-03-09,67.09
XNRDN2C X 2020-03-10,62.06
XNRDN2C X 2020-03-11,38.68
XNRDN2C X 2020-03-12,55.12
XNRDN2C X 2020-03-13,49.97
XNRDN2C X 2020-03-14,39.21
XNRDN2C X 2020-03-15,43.44
XNRDN2C X 2020-03-16,75.29
XNRDN2C X 2020-03-17,56.13
XNRDN2C X 2020-03-18,80.1
XNRDN2C X 2020-03-19,49.68
XNRDN2C X 2020-03-20,80.28
XNRDN2C X 2020-03-21,45.51
XNRDN2C X 2020-03-22,51.11
XNRDN2C X 2020-03-23,64.58
XNRDN2C X 2020-03-24,53.15
XNRDN2C X 2020-03-25,51.95
XNRDN2C X 2020-03-26,37.23
XNRDN2C X 2020-03-27,54.39
XNRDN2C X 2020-03-28,37.08
XNRDN2C X 2020-03-29,42.13
XNRDN2C X 2020-03-30,34.86
XNRDN2C X 2020-03-31,39.02
XNRDN2C X 2020-04-01,56.85
XNRDN2C X 2020-04-02,52.73
XNRDN2C X 2020-04-03,25.38
XNRDN2C X 2020-04-04,28.17
XU3X4HU X 2020-01-02,50.14
XU3X4HU X 2020-01-03,89.4
XU3X4HU X 2020-01-04,74.7
XU3X4HU X 2020-01-05,33.92
XU3X4HU X 2020-01-06,88.52
XU3X4HU X 2020-01-07,30.14
XU3X4HU X 2020-01-08,34.66
XU3X4HU X 2020-01-09,26.54
XU3X4HU X 2020-01-10,30.75
XU3X4HU X 2020-01-11,35.43
XU3X4HU X 2020-01-12,60.96
XU3X4HU X 2020-01-13,44.15
XU3X4HU X 2020-01-14,37.22
XU3X4HU X 2020-01-15,38.72
XU3X4HU X 2020-01-16,30.06
XU3X4HU X 2020-01-17,31.35
XU3X4HU X 2020-01-18,31.11
